site_code,obs_time,water_level,flow,rainfall
SH00068,2024-01-08 10:40,24.15,409.96,7.07
SH00100,2024-01-08 10:50,18.58,312.47,4.42
SH00051,2024-01-08 11:00,25.94,124.81,13.19
SH00041,2024-01-08 11:10,26.1,87.17,5.41
SH00146,2024-01-08 11:20,26.12,116.04,16.66
SH00082,2024-01-08 11:30,19.03,168.85,31.46
SH00055,2024-01-08 11:40,13.62,358.9,15.85
SH00134,2024-01-08 11:50,11.95,397.61,26.62
SH00088,2024-01-08 12:00,11.71,721.92,22.51
SH00037,2024-01-08 12:10,11.16,298.68,32.4
SH00056,2024-01-08 12:20,18.89,478.05,21.44
SH00072,2024-01-08 12:30,27.24,472.59,13.01
SH00020,2024-01-08 12:40,15.22,285.0,9.92
SH00025,2024-01-08 12:50,12.23,-50.69,27.09
SH00131,2024-01-08 13:00,19.63,399.97,46.01
SH00147,2024-01-08 13:10,10.21,239.8,33.25
SH00061,2024-01-08 13:20,25.51,219.75,37.02
SH00168,2024-01-08 13:30,19.66,427.25,31.83
SH00038,2024-01-08 13:40,10.84,295.52,42.28
SH00077,2024-01-08 13:50,12.06,225.47,28.72
SH00172,2024-01-08 14:00,13.24,430.23,32.72
SH00110,2024-01-08 14:10,19.35,99.13,30.64
SH00176,2024-01-08 14:20,25.05,324.15,1.02
SH00146,2024-01-08 14:30,10.66,804.05,35.48
SH00034,2024-01-08 14:40,16.73,347.9,5.72
SH00014,2024-01-08 14:50,12.47,81.12,43.17
SH00102,2024-01-08 15:00,29.87,113.99,19.56
SH00045,2024-01-08 15:10,12.36,199.45,12.33
SH00102,2024-01-08 15:20,24.57,401.43,17.05
SH00036,2024-01-08 15:30,13.48,240.55,36.75
SH00131,2024-01-08 15:40,19.11,406.7,25.72
SH00155,2024-01-08 15:50,14.64,397.72,18.4
SH00077,2024-01-08 16:00,23.84,427.64,31.94
SH00084,2024-01-08 16:10,27.03,266.01,16.9
SH00177,2024-01-08 16:20,24.12,104.95,43.8
SH00023,2024-01-08 16:30,13.01,294.39,9.47
SH00163,2024-01-08 16:40,21.66,266.99,28.91
SH00155,2024-01-08 16:50,19.08,271.75,24.65
SH00050,2024-01-08 17:00,10.65,234.86,22.6
SH00019,2024-01-08 17:10,2.59,459.53,34.93
SH00065,2024-01-08 17:20,20.82,154.34,31.73
SH00062,2024-01-08 17:30,18.96,301.38,5.77
SH00104,2024-01-08 17:40,19.15,439.55,21.78
SH00058,2024-01-08 17:50,16.2,473.78,32.8
SH00117,2024-01-08 18:00,23.53,350.73,11.66
SH00061,2024-01-08 18:10,10.89,151.61,13.21
SH00116,2024-01-08 18:20,16.67,389.72,24.99
SH00088,2024-01-08 18:30,12.33,50.15,27.14
SH00151,2024-01-08 18:40,16.07,442.96,21.94
SH00139,2024-01-08 18:50,11.85,205.0,0.98
SH00124,2024-01-08 19:00,11.03,317.46,42.44
SH00149,2024-01-08 19:10,24.36,184.5,23.87
SH00014,2024-01-08 19:20,19.68,496.95,23.63
SH00075,2024-01-08 19:30,23.47,207.99,17.07
SH00117,2024-01-08 19:40,13.03,224.33,28.83
SH00175,2024-01-08 19:50,10.49,141.45,0.52
SH00098,2024-01-08 20:00,20.57,206.99,20.84
SH00152,2024-01-08 20:10,24.58,131.9,43.28
SH00018,2024-01-08 20:20,14.37,109.5,20.49
SH00114,2024-01-08 20:30,27.66,450.67,21.95
SH00168,2024-01-08 20:40,14.1,304.25,41.27
SH00120,2024-01-08 20:50,21.79,445.7,40.39
SH00022,2024-01-08 21:00,11.1,247.01,11.92
SH00153,2024-01-08 21:10,18.39,134.34,39.65
SH00168,2024-01-08 21:20,28.33,179.34,8.2
SH00062,2024-01-08 21:30,11.04,114.39,30.84
SH00098,2024-01-08 21:40,10.45,230.51,35.42
SH00097,2024-01-08 21:50,21.32,988.44,35.39
SH00168,2024-01-08 22:00,12.61,203.46,26.88
SH00154,2024-01-08 22:10,16.11,111.44,17.18
SH00009,2024-01-08 22:20,25.71,437.67,13.25
SH00087,2024-01-08 22:30,15.75,265.49,47.35
SH00149,2024-01-08 22:40,12.64,394.1,26.01
SH00080,2024-01-08 22:50,28.09,288.23,0.32
SH00078,2024-01-08 23:00,29.41,214.32,40.04
SH00109,2024-01-08 23:10,21.01,336.89,22.33
SH00011,2024-01-08 23:20,14.57,315.54,6.5
SH00124,2024-01-08 23:30,10.68,454.7,31.07
SH00103,2024-01-08 23:40,29.29,465.13,47.57
SH00139,2024-01-08 23:50,26.22,304.64,38.84
SH00128,2024-01-09 00:00,14.06,408.91,3.81
SH00146,2024-01-09 00:10,17.25,233.91,28.81
SH00148,2024-01-09 00:20,17.85,185.19,21.36
SH00139,2024-01-09 00:30,21.13,52.98,0.22
SH00046,2024-01-09 00:40,20.54,190.5,34.24
SH00175,2024-01-09 00:50,13.18,366.49,37.61
SH00093,2024-01-09 01:00,15.95,476.2,3.34
SH00036,2024-01-09 01:10,23.17,363.28,2.78
SH00034,2024-01-09 01:20,27.49,193.79,36.99
SH00104,2024-01-09 01:30,23.62,307.02,12.64
SH00102,2024-01-09 01:40,11.11,290.55,38.35
SH00049,2024-01-09 01:50,14.03,307.79,18.62
SH00061,2024-01-09 02:00,23.78,147.28,26.75
SH00023,2024-01-09 02:10,27.29,201.01,48.89
SH00125,2024-01-09 02:20,11.51,383.69,26.58
SH00163,2024-01-09 02:30,19.21,93.04,2.21
SH00156,2024-01-09 02:40,29.62,488.94,33.47
SH00019,2024-01-09 02:50,21.43,70.8,42.42
SH00091,2024-01-09 03:00,12.53,152.08,7.47
SH00069,2024-01-09 03:10,21.51,432.95,37.7
SH00152,2024-01-09 03:20,28.19,204.65,48.23
SH00083,2024-01-09 03:30,26.21,84.8,42.12
SH00022,2024-01-09 03:40,15.65,124.19,0.97
SH00118,2024-01-09 03:50,16.05,436.65,49.75
SH00077,2024-01-09 04:00,21.23,260.48,11.91
SH00089,2024-01-09 04:10,22.03,282.71,27.27
SH00168,2024-01-09 04:20,21.5,489.53,39.59
SH00166,2024-01-09 04:30,18.68,405.23,24.0
SH00049,2024-01-09 04:40,22.71,138.9,44.17
SH00119,2024-01-09 04:50,20.38,124.16,48.72
SH00087,2024-01-09 05:00,28.08,388.71,42.57
SH00174,2024-01-09 05:10,22.95,425.71,30.67
SH00058,2024-01-09 05:20,15.4,290.27,0.94
SH00149,2024-01-09 05:30,27.28,482.45,31.32
SH00003,2024-01-09 05:40,22.03,238.53,17.72
SH00074,2024-01-09 05:50,27.58,232.48,34.73
SH00033,2024-01-09 06:00,17.32,317.25,46.14
SH00060,2024-01-09 06:10,11.06,392.21,35.89
SH00016,2024-01-09 06:20,28.25,355.45,7.42
SH00030,2024-01-09 06:30,25.04,132.96,9.11
SH00126,2024-01-09 06:40,29.2,197.72,28.58
SH00163,2024-01-09 06:50,11.32,169.65,45.92
SH00085,2024-01-09 07:00,22.22,493.27,13.64
SH00148,2024-01-09 07:10,20.77,159.06,39.7
SH00158,2024-01-09 07:20,18.35,236.95,34.68
SH00022,2024-01-09 07:30,29.66,162.14,29.76
SH00042,2024-01-09 07:40,24.84,-40.75999999999999,38.97
SH00037,2024-01-09 07:50,22.1,57.15,1.9
SH00077,2024-01-09 08:00,26.85,232.96,43.23
SH00116,2024-01-09 08:10,20.06,162.24,36.88
SH00014,2024-01-09 08:20,24.29,177.86,32.06
SH00154,2024-01-09 08:30,12.87,367.4,3.06
SH00069,2024-01-09 08:40,28.92,151.09,9.82
SH00103,2024-01-09 08:50,21.75,174.73,42.68
SH00047,2024-01-09 09:00,25.82,360.0,8.73
SH00086,2024-01-09 09:10,19.13,161.65,39.91
SH00064,2024-01-09 09:20,10.39,266.63,13.86
SH00174,2024-01-09 09:30,14.16,131.35,11.5
SH00040,2024-01-09 09:40,15.86,264.04,12.67
SH00049,2024-01-09 09:50,24.29,256.39,2.75
SH00019,2024-01-09 10:00,18.0,106.48,41.07
SH00125,2024-01-09 10:10,24.17,214.54,17.82
SH00151,2024-01-09 10:20,29.12,170.05,49.88
SH00166,2024-01-09 10:30,26.36,353.8,47.32
SH00152,2024-01-09 10:40,22.41,217.1,18.61
SH00131,2024-01-09 10:50,26.02,66.02,24.32
SH00064,2024-01-09 11:00,26.45,379.74,44.3
SH00058,2024-01-09 11:10,24.58,189.53,48.05
SH00158,2024-01-09 11:20,24.26,261.7,16.66
SH00092,2024-01-09 11:30,19.92,104.57,46.59
SH00132,2024-01-09 11:40,22.64,109.16,13.88
SH00111,2024-01-09 11:50,12.41,234.73,42.27
SH00138,2024-01-09 12:00,23.14,451.3,35.81
SH00001,2024-01-09 12:10,19.16,472.8,15.63
SH00156,2024-01-09 12:20,21.25,223.44,40.43
SH00115,2024-01-09 12:30,19.21,84.81,9.49
SH00007,2024-01-09 12:40,28.26,277.33,37.26
SH00021,2024-01-09 12:50,28.33,394.38,20.88
SH00056,2024-01-09 13:00,22.0,268.52,25.67
SH00153,2024-01-09 13:10,14.14,176.47,48.69
SH00063,2024-01-09 13:20,21.1,101.25,48.34
SH00091,2024-01-09 13:30,11.77,417.79,17.66
SH00090,2024-01-09 13:40,22.55,347.38,19.09
SH00138,2024-01-09 13:50,25.17,221.09,8.8
SH00040,2024-01-09 14:00,24.29,120.47,0.09
SH00173,2024-01-09 14:10,23.38,439.16,22.37
SH00091,2024-01-09 14:20,18.4,57.98,25.79
SH00008,2024-01-09 14:30,29.19,149.88,38.43
SH00134,2024-01-09 14:40,25.2,312.79,49.43
SH00089,2024-01-09 14:50,29.54,323.4,10.22
SH00100,2024-01-09 15:00,19.62,303.93,47.19
SH00107,2024-01-09 15:10,18.99,80.77,28.06
SH00022,2024-01-09 15:20,18.5,209.45,2.27
SH00103,2024-01-09 15:30,14.14,186.65,46.31
SH00161,2024-01-09 15:40,13.120000000000001,144.28,46.6
SH00136,2024-01-09 15:50,26.7,205.75,16.56
SH00121,2024-01-09 16:00,24.07,266.95,12.1
SH00127,2024-01-09 16:10,23.75,266.46,29.6
SH00096,2024-01-09 16:20,15.66,266.22,7.68
SH00171,2024-01-09 16:30,11.15,479.27,47.77
SH00169,2024-01-09 16:40,11.16,203.95,29.49
SH00010,2024-01-09 16:50,23.32,313.77,27.53
SH00103,2024-01-09 17:00,22.62,156.61,25.5
SH00101,2024-01-09 17:10,14.29,140.99,39.68
SH00172,2024-01-09 17:20,11.19,63.46,3.97
SH00079,2024-01-09 17:30,22.37,151.71,0.89
SH00028,2024-01-09 17:40,18.75,305.66,48.09
SH00106,2024-01-09 17:50,25.09,118.67,30.96
SH00134,2024-01-09 18:00,22.11,219.92,7.26
SH00162,2024-01-09 18:10,18.08,51.88,6.37
SH00074,2024-01-09 18:20,10.78,222.01,23.4
SH00027,2024-01-09 18:30,13.69,85.47,18.45
SH00068,2024-01-09 18:40,12.05,282.46,31.45
SH00004,2024-01-09 18:50,16.74,235.77,21.57
SH00047,2024-01-09 19:00,14.35,107.19,26.36
SH00163,2024-01-09 19:10,22.28,312.67,19.08
SH00036,2024-01-09 19:20,19.47,325.17,41.46
SH00073,2024-01-09 19:30,16.05,119.88,7.24
SH00143,2024-01-09 19:40,12.98,291.51,41.82
SH00119,2024-01-09 19:50,14.69,84.56,18.35
SH00029,2024-01-09 20:00,28.27,64.2,7.62
SH00032,2024-01-09 20:10,28.4,404.59,30.21
SH00002,2024-01-09 20:20,17.66,61.03,22.71
SH00129,2024-01-09 20:30,21.36,384.96,41.54
SH00158,2024-01-09 20:40,12.5,191.9,47.4
SH00037,2024-01-09 20:50,27.77,376.83,20.46
SH00075,2024-01-09 21:00,11.27,70.37,13.09
SH00018,2024-01-09 21:10,20.31,99.89,42.89
SH00080,2024-01-09 21:20,10.19,492.47,46.08
SH00081,2024-01-09 21:30,32.72,250.22,29.36
SH00129,2024-01-09 21:40,17.22,50.61,37.24
SH00099,2024-01-09 21:50,19.06,183.16,40.88
SH00006,2024-01-09 22:00,13.96,168.2,40.36
SH00081,2024-01-09 22:10,19.48,475.86,7.62
SH00154,2024-01-09 22:20,15.38,74.59,36.28
SH00116,2024-01-09 22:30,15.31,328.21,29.03
SH00001,2024-01-09 22:40,22.09,153.35,30.42
SH00158,2024-01-09 22:50,15.78,133.62,31.5
SH00099,2024-01-09 23:00,10.34,125.52,37.95
SH00017,2024-01-09 23:10,24.06,300.43,17.38
SH00023,2024-01-09 23:20,23.71,66.29,1.34
SH00086,2024-01-09 23:30,15.91,404.06,8.29
SH00074,2024-01-09 23:40,10.43,176.4,14.53
SH00077,2024-01-09 23:50,27.54,220.36,31.78
SH00070,2024-01-10 00:00,20.18,282.54,23.36
SH00028,2024-01-10 00:10,10.51,-225.9,44.6
SH00114,2024-01-10 00:20,19.73,480.09,43.08
SH00080,2024-01-10 00:30,21.91,414.03,40.79
SH00027,2024-01-10 00:40,12.21,448.24,22.12
SH00014,2024-01-10 00:50,29.85,175.11,1.18
SH00076,2024-01-10 01:00,11.72,487.28,17.83
SH00072,2024-01-10 01:10,14.55,154.98,33.1
SH00105,2024-01-10 01:20,29.7,466.53,18.7
SH00028,2024-01-10 01:30,19.6,355.87,40.93
SH00001,2024-01-10 01:40,27.53,390.71,15.56
SH00047,2024-01-10 01:50,17.69,231.9,17.4
SH00158,2024-01-10 02:00,19.55,424.16,11.77
SH00146,2024-01-10 02:10,27.38,393.51,34.72
SH00039,2024-01-10 02:20,28.58,138.23,37.31
SH00135,2024-01-10 02:30,17.52,198.31,33.06
SH00123,2024-01-10 02:40,23.18,224.61,22.66
SH00062,2024-01-10 02:50,15.47,140.34,6.22
SH00100,2024-01-10 03:00,18.81,65.02,0.29
SH00123,2024-01-10 03:10,27.45,421.14,23.13
SH00032,2024-01-10 03:20,17.77,202.55,19.66
SH00049,2024-01-10 03:30,28.69,216.95,13.15
SH00152,2024-01-10 03:40,20.7,318.19,0.78
SH00161,2024-01-10 03:50,22.92,212.28,0.25
SH00061,2024-01-10 04:00,15.01,109.54,34.78
SH00102,2024-01-10 04:10,17.95,386.31,48.24
SH00167,2024-01-10 04:20,11.1,60.73,46.2
SH00013,2024-01-10 04:30,23.34,402.7,39.81
SH00015,2024-01-10 04:40,11.66,197.02,3.69
SH00050,2024-01-10 04:50,21.24,404.5,48.4
SH00021,2024-01-10 05:00,12.79,89.47,11.55
SH00132,2024-01-10 05:10,12.8,393.7,26.54
SH00147,2024-01-10 05:20,22.49,393.87,34.33
SH00144,2024-01-10 05:30,27.05,265.13,9.83
SH00068,2024-01-10 05:40,23.31,288.15,24.69
SH00161,2024-01-10 05:50,14.9,496.34,42.8
SH00108,2024-01-10 06:00,11.4,112.33,49.39
SH00035,2024-01-10 06:10,27.58,59.45,10.67
SH00102,2024-01-10 06:20,26.44,104.7,19.22
SH00058,2024-01-10 06:30,26.57,119.99,20.67
SH00112,2024-01-10 06:40,22.15,240.6,9.46
SH00017,2024-01-10 06:50,18.28,258.1,13.7
SH00148,2024-01-10 07:00,23.33,370.86,36.71
SH00036,2024-01-10 07:10,25.77,290.15,44.28
SH00117,2024-01-10 07:20,28.23,128.66,44.4
SH00155,2024-01-10 07:30,26.91,305.45,42.28
SH00048,2024-01-10 07:40,28.14,236.51,12.86
SH00064,2024-01-10 07:50,26.03,386.15,21.46
SH00130,2024-01-10 08:00,12.26,487.4,5.81
SH00057,2024-01-10 08:10,10.93,165.88,30.25
SH00128,2024-01-10 08:20,19.58,428.41,15.86
SH00178,2024-01-10 08:30,11.12,338.14,19.43
SH00136,2024-01-10 08:40,19.58,324.39,8.59
SH00039,2024-01-10 08:50,10.32,378.38,47.73
SH00030,2024-01-10 09:00,18.25,448.85,48.33
SH00038,2024-01-10 09:10,13.81,278.92,3.62
SH00082,2024-01-10 09:20,16.89,328.65,28.39
SH00117,2024-01-10 09:30,29.4,408.49,9.78
SH00149,2024-01-10 09:40,16.32,205.82,28.22
SH00116,2024-01-10 09:50,15.39,88.4,3.22
SH00117,2024-01-10 10:00,10.24,369.72,21.28
SH00168,2024-01-10 10:10,19.26,243.99,5.17
SH00042,2024-01-10 10:20,14.11,63.78,0.72
SH00064,2024-01-10 10:30,10.64,476.48,34.97
SH00065,2024-01-10 10:40,29.88,301.38,25.56
SH00044,2024-01-10 10:50,25.99,67.69,23.59
SH00022,2024-01-10 11:00,13.44,248.62,35.81
SH00075,2024-01-10 11:10,20.9,117.21,0.13
SH00115,2024-01-10 11:20,26.9,297.69,6.89
SH00018,2024-01-10 11:30,18.74,372.41,24.5
SH00054,2024-01-10 11:40,22.58,196.81,7.85
SH00085,2024-01-10 11:50,11.83,369.22,0.92
SH00132,2024-01-10 12:00,12.3,186.61,26.89
SH00110,2024-01-10 12:10,27.54,643.6,2.38
SH00035,2024-01-10 12:20,12.58,195.01,7.68
SH00049,2024-01-10 12:30,23.39,357.26,43.86
SH00117,2024-01-10 12:40,16.62,142.12,5.74
SH00144,2024-01-10 12:50,10.6,322.77,43.56
SH00109,2024-01-10 13:00,26.8,403.05,30.61
SH00174,2024-01-10 13:10,16.11,161.93,42.91
SH00065,2024-01-10 13:20,11.29,58.49,4.98
SH00002,2024-01-10 13:30,10.61,295.97,14.51
SH00026,2024-01-10 13:40,16.58,345.15,24.49
SH00106,2024-01-10 13:50,26.6,126.48,0.18
SH00092,2024-01-10 14:00,10.12,418.15,32.71
SH00147,2024-01-10 14:10,29.56,237.07,36.54
SH00042,2024-01-10 14:20,24.17,217.62,34.91
SH00142,2024-01-10 14:30,28.71,195.97,41.87
SH00114,2024-01-10 14:40,22.72,155.76,46.06
SH00079,2024-01-10 14:50,19.94,232.07,46.92
SH00153,2024-01-10 15:00,17.28,397.21,4.35
SH00084,2024-01-10 15:10,16.39,358.62,41.74
SH00142,2024-01-10 15:20,20.77,230.84,11.05
SH00151,2024-01-10 15:30,10.37,157.08,12.74
SH00137,2024-01-10 15:40,27.82,278.37,35.33
SH00140,2024-01-10 15:50,18.64,409.67,42.48
SH00046,2024-01-10 16:00,22.18,451.79,18.4
SH00076,2024-01-10 16:10,23.22,214.01,43.96
SH00091,2024-01-10 16:20,21.27,249.33,22.25
SH00023,2024-01-10 16:30,12.14,134.77,22.46
SH00005,2024-01-10 16:40,24.17,391.37,23.39
SH00065,2024-01-10 16:50,16.5,940.5899999999999,5.2
SH00136,2024-01-10 17:00,21.41,460.2,1.95
SH00169,2024-01-10 17:10,28.57,125.55,5.81
SH00134,2024-01-10 17:20,21.9,219.18,0.39
SH00111,2024-01-10 17:30,23.62,81.66,33.58
SH00151,2024-01-10 17:40,22.35,152.28,34.34
SH00028,2024-01-10 17:50,24.81,386.47,36.53
SH00123,2024-01-10 18:00,21.55,437.14,29.72
SH00085,2024-01-10 18:10,23.92,470.77,45.62
SH00134,2024-01-10 18:20,23.54,386.68,44.1
SH00038,2024-01-10 18:30,20.27,380.25,48.16
SH00102,2024-01-10 18:40,20.25,97.21,38.65
SH00148,2024-01-10 18:50,19.35,363.5,2.56
SH00166,2024-01-10 19:00,10.08,156.75,29.37
SH00168,2024-01-10 19:10,26.48,401.83,15.63
SH00065,2024-01-10 19:20,27.39,189.37,5.52
SH00149,2024-01-10 19:30,28.11,126.66,21.3
SH00088,2024-01-10 19:40,15.7,154.52,38.43
SH00028,2024-01-10 19:50,23.79,63.95,40.02
SH00167,2024-01-10 20:00,28.39,144.18,30.56
SH00146,2024-01-10 20:10,24.82,257.93,30.3
SH00094,2024-01-10 20:20,20.13,191.4,25.37
SH00085,2024-01-10 20:30,18.33,493.8,27.61
SH00056,2024-01-10 20:40,29.82,354.74,24.44
SH00114,2024-01-10 20:50,23.04,94.04,34.34
SH00025,2024-01-10 21:00,27.6,358.74,42.99
SH00161,2024-01-10 21:10,10.05,278.54,10.9
SH00051,2024-01-10 21:20,24.31,275.47,14.13
SH00149,2024-01-10 21:30,21.76,203.03,47.7
SH00048,2024-01-10 21:40,14.48,394.24,48.1
SH00101,2024-01-10 21:50,16.3,121.38,11.89
SH00031,2024-01-10 22:00,15.69,252.72,13.12
SH00033,2024-01-10 22:10,14.91,266.93,3.74
SH00009,2024-01-10 22:20,21.7,369.66,15.7
SH00011,2024-01-10 22:30,28.26,116.96,2.05
SH00050,2024-01-10 22:40,18.36,189.13,46.85
SH00121,2024-01-10 22:50,25.98,100.02,8.01
SH00170,2024-01-10 23:00,21.94,480.45,7.37
SH00004,2024-01-10 23:10,26.85,196.22,21.88
SH00044,2024-01-10 23:20,27.39,457.86,27.05
SH00007,2024-01-10 23:30,17.29,183.22,20.96
SH00002,2024-01-10 23:40,28.74,216.94,16.19
SH00014,2024-01-10 23:50,12.52,233.55,35.28
SH00125,2024-01-11 00:00,25.36,322.57,33.61
SH00166,2024-01-11 00:10,12.74,234.47,49.31
SH00068,2024-01-11 00:20,23.57,234.98,1.46
SH00063,2024-01-11 00:30,18.01,219.66,33.03
SH00109,2024-01-11 00:40,27.8,303.26,9.19
SH00145,2024-01-11 00:50,18.88,477.0,33.83
SH00156,2024-01-11 01:00,10.74,339.49,45.8
SH00088,2024-01-11 01:10,23.56,127.69,2.79
SH00080,2024-01-11 01:20,22.23,255.69,29.96
SH00098,2024-01-11 01:30,13.65,83.25,32.45
SH00060,2024-01-11 01:40,21.76,335.84,41.95
SH00097,2024-01-11 01:50,25.66,324.23,5.62
SH00123,2024-01-11 02:00,11.7,128.0,20.9
SH00033,2024-01-11 02:10,27.69,279.91,32.62
SH00117,2024-01-11 02:20,25.59,192.0,31.02
SH00138,2024-01-11 02:30,27.78,405.18,44.53
SH00050,2024-01-11 02:40,13.01,361.84,25.93
SH00021,2024-01-11 02:50,29.62,125.33,48.8
SH00067,2024-01-11 03:00,18.32,238.59,25.16
SH00070,2024-01-11 03:10,19.82,55.91,28.39
SH00166,2024-01-11 03:20,18.53,423.64,13.26
SH00088,2024-01-11 03:30,13.54,257.46,22.65
SH00127,2024-01-11 03:40,30.95,291.35,0.7
SH00123,2024-01-11 03:50,19.36,398.95,2.64
SH00158,2024-01-11 04:00,20.28,323.0,47.67
SH00103,2024-01-11 04:10,20.45,408.0,6.82
SH00103,2024-01-11 04:20,23.74,82.04,32.2
SH00007,2024-01-11 04:30,10.03,138.14,24.63
SH00009,2024-01-11 04:40,16.69,377.89,19.89
SH00020,2024-01-11 04:50,23.8,483.66,20.07
SH00148,2024-01-11 05:00,26.76,336.19,7.22
SH00032,2024-01-11 05:10,27.6,392.44,49.84
SH00061,2024-01-11 05:20,29.66,352.51,13.5
SH00022,2024-01-11 05:30,21.54,88.52,30.84
SH00134,2024-01-11 05:40,28.8,468.93,5.92
SH00027,2024-01-11 05:50,17.34,67.73,23.37
SH00121,2024-01-11 06:00,26.54,76.2,11.3
SH00096,2024-01-11 06:10,24.64,318.7,22.65
SH00106,2024-01-11 06:20,11.66,74.17,48.72
SH00147,2024-01-11 06:30,28.5,73.06,23.45
SH00093,2024-01-11 06:40,10.56,129.47,18.61
SH00145,2024-01-11 06:50,19.47,358.73,46.51
SH00045,2024-01-11 07:00,10.66,55.38,33.73
SH00094,2024-01-11 07:10,28.09,405.75,23.67
SH00168,2024-01-11 07:20,23.27,471.68,32.0
SH00153,2024-01-11 07:30,27.34,494.49,37.41
SH00089,2024-01-11 07:40,13.03,348.4,34.02
SH00167,2024-01-11 07:50,13.32,176.58,20.22
SH00055,2024-01-11 08:00,18.82,67.71,39.67
SH00049,2024-01-11 08:10,14.77,471.84,49.16
SH00109,2024-01-11 08:20,25.92,227.96,28.67
SH00098,2024-01-11 08:30,20.67,884.5899999999999,45.03
SH00088,2024-01-11 08:40,19.93,89.78,39.79
SH00093,2024-01-11 08:50,20.42,326.92,19.55
SH00151,2024-01-11 09:00,22.25,281.98,10.57
SH00103,2024-01-11 09:10,13.42,380.51,33.69
SH00007,2024-01-11 09:20,21.3,309.9,21.84
SH00063,2024-01-11 09:30,16.35,488.31,36.83
SH00024,2024-01-11 09:40,23.83,75.54,35.06
SH00019,2024-01-11 09:50,29.24,162.63,33.87
SH00172,2024-01-11 10:00,29.91,194.68,11.12
SH00148,2024-01-11 10:10,18.24,275.04,10.48
SH00178,2024-01-11 10:20,13.97,173.75,46.85
SH00011,2024-01-11 10:30,27.69,116.51,42.92
SH00127,2024-01-11 10:40,23.25,110.42,16.75
SH00042,2024-01-11 10:50,26.45,282.67,44.22
SH00027,2024-01-11 11:00,24.37,113.41,3.21
SH00175,2024-01-11 11:10,15.11,77.98000000000002,14.0
SH00150,2024-01-11 11:20,14.96,255.05,5.18
SH00175,2024-01-11 11:30,19.49,407.48,9.01
SH00047,2024-01-11 11:40,19.98,290.9,40.43
SH00047,2024-01-11 11:50,18.48,438.92,41.95
SH00167,2024-01-11 12:00,22.37,315.36,27.09
SH00076,2024-01-11 12:10,15.58,280.72,44.17
SH00061,2024-01-11 12:20,15.55,102.0,30.52
SH00149,2024-01-11 12:30,29.82,992.6700000000001,20.8
SH00155,2024-01-11 12:40,18.7,362.92,16.64
SH00149,2024-01-11 12:50,14.18,219.59,12.46
SH00072,2024-01-11 13:00,26.83,287.59,39.38
SH00172,2024-01-11 13:10,16.99,103.47,44.35
SH00103,2024-01-11 13:20,12.72,109.54,46.08
SH00120,2024-01-11 13:30,10.56,238.5,30.66
SH00060,2024-01-11 13:40,12.04,65.81,35.33
SH00062,2024-01-11 13:50,14.96,145.93,22.0
SH00167,2024-01-11 14:00,24.31,458.8,3.37
SH00073,2024-01-11 14:10,15.97,442.49,17.61
SH00027,2024-01-11 14:20,2.5999999999999996,84.42,27.18
SH00125,2024-01-11 14:30,20.79,409.08,45.31
SH00077,2024-01-11 14:40,16.93,437.79,16.57
SH00111,2024-01-11 14:50,16.52,425.02,4.0
SH00142,2024-01-11 15:00,23.61,129.21,6.98
SH00134,2024-01-11 15:10,24.1,221.55,29.2
SH00158,2024-01-11 15:20,15.45,315.2,35.74
SH00138,2024-01-11 15:30,20.03,120.34,34.63
SH00010,2024-01-11 15:40,16.57,70.01,3.96
SH00158,2024-01-11 15:50,20.81,440.17,23.01
SH00043,2024-01-11 16:00,14.19,121.7,0.84
SH00134,2024-01-11 16:10,18.73,181.84,39.38
SH00140,2024-01-11 16:20,17.78,242.36,27.08
SH00121,2024-01-11 16:30,12.88,258.25,18.94
SH00002,2024-01-11 16:40,20.12,460.75,22.44
SH00021,2024-01-11 16:50,29.13,53.26,9.1
SH00069,2024-01-11 17:00,22.75,206.13,43.5
SH00095,2024-01-11 17:10,19.61,203.96,21.26
SH00116,2024-01-11 17:20,19.99,371.23,1.83
SH00136,2024-01-11 17:30,17.13,312.81,10.92
SH00057,2024-01-11 17:40,24.91,351.14,6.33
SH00115,2024-01-11 17:50,28.46,60.19,35.46
SH00040,2024-01-11 18:00,16.62,201.99,45.41
SH00180,2024-01-11 18:10,23.68,491.5,39.79
SH00167,2024-01-11 18:20,10.77,96.92,20.78
SH00018,2024-01-11 18:30,17.19,312.7,31.88
SH00166,2024-01-11 18:40,19.2,287.44,42.07
SH00156,2024-01-11 18:50,10.2,483.76,13.93
SH00172,2024-01-11 19:00,18.62,385.75,10.36
SH00019,2024-01-11 19:10,29.3,123.37,27.22
SH00177,2024-01-11 19:20,18.75,54.76,42.45
SH00158,2024-01-11 19:30,15.24,190.75,42.02
SH00041,2024-01-11 19:40,18.43,64.3,20.63
SH00053,2024-01-11 19:50,11.18,107.95,35.92
SH00148,2024-01-11 20:00,20.23,362.21,12.07
SH00097,2024-01-11 20:10,12.88,150.73,17.79
SH00141,2024-01-11 20:20,15.5,84.06,27.04
SH00056,2024-01-11 20:30,14.13,176.09,40.41
SH00034,2024-01-11 20:40,22.72,252.43,8.29
SH00082,2024-01-11 20:50,28.52,214.62,21.57
SH00149,2024-01-11 21:00,23.36,183.12,48.04
SH00146,2024-01-11 21:10,17.42,215.53,44.55
SH00177,2024-01-11 21:20,22.58,110.3,35.5
SH00132,2024-01-11 21:30,17.29,450.54,41.99
