site_code,obs_time,water_level,flow,rainfall
SH00108,2024-01-04 10:50,13.99,448.09,26.29
SH00005,2024-01-04 11:00,29.79,401.86,17.96
SH00145,2024-01-04 11:10,20.05,224.77,8.99
SH00072,2024-01-04 11:20,11.17,496.19,26.47
SH00041,2024-01-04 11:30,12.0,345.59,13.33
SH00015,2024-01-04 11:40,25.28,476.51,28.78
SH00045,2024-01-04 11:50,13.52,316.63,40.31
SH00008,2024-01-04 12:00,24.07,208.26,28.38
SH00127,2024-01-04 12:10,20.84,129.0,1.9
SH00006,2024-01-04 12:20,20.53,50.31,45.89
SH00046,2024-01-04 12:30,28.38,429.93,16.18
SH00037,2024-01-04 12:40,25.49,430.92,43.03
SH00170,2024-01-04 12:50,17.91,95.46,15.09
SH00112,2024-01-04 13:00,25.84,482.3,32.46
SH00178,2024-01-04 13:10,27.79,326.17,17.84
SH00097,2024-01-04 13:20,16.14,359.82,6.37
SH00147,2024-01-04 13:30,17.83,497.43,48.26
SH00157,2024-01-04 13:40,14.42,304.5,46.83
SH00061,2024-01-04 13:50,16.94,193.78,31.81
SH00172,2024-01-04 14:00,22.78,448.99,22.33
SH00018,2024-01-04 14:10,17.01,404.16,36.02
SH00108,2024-01-04 14:20,29.38,448.05,24.65
SH00026,2024-01-04 14:30,26.58,404.93,28.9
SH00116,2024-01-04 14:40,11.47,430.59,14.75
SH00019,2024-01-04 14:50,16.84,449.57,8.05
SH00024,2024-01-04 15:00,16.76,493.37,44.66
SH00168,2024-01-04 15:10,13.3,450.39,7.86
SH00049,2024-01-04 15:20,18.19,299.35,46.28
SH00077,2024-01-04 15:30,14.75,72.34,28.59
SH00093,2024-01-04 15:40,10.08,89.43,41.19
SH00025,2024-01-04 15:50,10.51,126.87,14.59
SH00079,2024-01-04 16:00,25.7,261.93,44.74
SH00100,2024-01-04 16:10,13.7,448.47,18.47
SH00120,2024-01-04 16:20,15.27,426.69,28.21
SH00025,2024-01-04 16:30,11.71,204.71,27.07
SH00142,2024-01-04 16:40,11.22,224.2,26.13
SH00122,2024-01-04 16:50,21.45,156.04,14.94
SH00009,2024-01-04 17:00,20.04,455.2,40.02
SH00031,2024-01-04 17:10,28.99,252.07,47.45
SH00050,2024-01-04 17:20,12.52,240.52,49.41
SH00161,2024-01-04 17:30,12.96,317.77,15.99
SH00023,2024-01-04 17:40,17.76,228.81,16.31
SH00004,2024-01-04 17:50,25.73,330.38,26.13
SH00038,2024-01-04 18:00,21.33,312.2,48.24
SH00026,2024-01-04 18:10,25.71,440.36,44.01
SH00168,2024-01-04 18:20,19.71,324.03,1.87
SH00156,2024-01-04 18:30,23.62,230.77,19.79
SH00013,2024-01-04 18:40,24.91,464.38,44.85
SH00078,2024-01-04 18:50,16.22,429.28,42.91
SH00059,2024-01-04 19:00,12.69,488.4,22.16
SH00107,2024-01-04 19:10,22.1,90.18,22.09
SH00125,2024-01-04 19:20,25.19,440.24,41.05
SH00080,2024-01-04 19:30,24.19,231.52,39.03
SH00045,2024-01-04 19:40,13.86,424.82,41.85
SH00093,2024-01-04 19:50,24.09,173.29,41.18
SH00032,2024-01-04 20:00,23.62,158.87,24.44
SH00122,2024-01-04 20:10,21.74,207.39,8.18
SH00177,2024-01-04 20:20,11.81,62.35,2.48
SH00055,2024-01-04 20:30,27.14,341.32,33.88
SH00006,2024-01-04 20:40,27.29,485.21,34.11
SH00045,2024-01-04 20:50,22.02,53.81,12.62
SH00165,2024-01-04 21:00,15.51,452.97,42.58
SH00078,2024-01-04 21:10,23.54,420.94,19.86
SH00170,2024-01-04 21:20,29.33,427.72,28.07
SH00176,2024-01-04 21:30,12.16,78.73,49.42
SH00067,2024-01-04 21:40,23.12,478.48,32.57
SH00062,2024-01-04 21:50,27.99,412.44,40.12
SH00175,2024-01-04 22:00,12.8,61.45,24.87
SH00104,2024-01-04 22:10,17.77,65.89,35.4
SH00057,2024-01-04 22:20,23.73,337.24,23.79
SH00077,2024-01-04 22:30,26.91,428.29,43.82
SH00033,2024-01-04 22:40,24.82,376.33,27.95
SH00086,2024-01-04 22:50,23.09,150.01,11.17
SH00085,2024-01-04 23:00,17.43,313.51,23.19
SH00163,2024-01-04 23:10,21.67,474.94,3.56
SH00175,2024-01-04 23:20,17.63,184.26,2.7
SH00052,2024-01-04 23:30,16.85,494.24,44.64
SH00047,2024-01-04 23:40,25.58,269.41,31.55
SH00002,2024-01-04 23:50,19.04,144.22,38.68
SH00023,2024-01-05 00:00,12.59,245.17,21.47
SH00002,2024-01-05 00:10,20.75,139.74,18.66
SH00136,2024-01-05 00:20,13.81,354.54,31.33
SH00089,2024-01-05 00:30,16.24,96.22,25.17
SH00012,2024-01-05 00:40,15.96,180.87,36.39
SH00176,2024-01-05 00:50,29.91,204.23,45.07
SH00104,2024-01-05 01:00,10.38,150.94,49.24
SH00130,2024-01-05 01:10,13.38,214.97,32.53
SH00066,2024-01-05 01:20,25.42,330.41,29.7
SH00006,2024-01-05 01:30,10.96,102.11,22.22
SH00180,2024-01-05 01:40,13.06,362.84,31.52
SH00170,2024-01-05 01:50,20.41,330.26,35.04
SH00131,2024-01-05 02:00,24.38,102.98,5.7
SH00052,2024-01-05 02:10,25.56,424.17,48.66
SH00042,2024-01-05 02:20,10.79,273.36,10.38
SH00001,2024-01-05 02:30,10.25,90.05,5.52
SH00024,2024-01-05 02:40,25.59,83.77,36.18
SH00117,2024-01-05 02:50,29.77,183.21,23.21
SH00011,2024-01-05 03:00,27.04,212.1,33.84
SH00012,2024-01-05 03:10,10.19,112.28,32.36
SH00160,2024-01-05 03:20,15.37,379.88,18.63
SH00103,2024-01-05 03:30,29.25,172.32,19.29
SH00167,2024-01-05 03:40,27.72,125.05,6.63
SH00041,2024-01-05 03:50,12.07,460.05,24.13
SH00157,2024-01-05 04:00,17.6,211.37,1.44
SH00034,2024-01-05 04:10,19.66,269.66,44.38
SH00168,2024-01-05 04:20,16.28,367.06,33.9
SH00145,2024-01-05 04:30,14.48,480.09,43.66
SH00159,2024-01-05 04:40,11.9,347.77,12.43
SH00099,2024-01-05 04:50,12.97,121.89999999999998,44.6
SH00130,2024-01-05 05:00,26.98,433.34,43.47
SH00062,2024-01-05 05:10,16.62,175.17,25.35
SH00061,2024-01-05 05:20,11.58,249.88,28.65
SH00081,2024-01-05 05:30,12.37,273.82,32.67
SH00143,2024-01-05 05:40,20.98,421.66,39.59
SH00131,2024-01-05 05:50,21.25,344.57,22.81
SH00058,2024-01-05 06:00,26.89,199.39,38.37
SH00094,2024-01-05 06:10,24.32,101.31,37.97
SH00163,2024-01-05 06:20,29.29,181.39,26.1
SH00043,2024-01-05 06:30,19.85,419.83,37.13
SH00051,2024-01-05 06:40,13.75,468.6,19.64
SH00087,2024-01-05 06:50,12.16,236.51,46.33
SH00116,2024-01-05 07:00,19.15,15.189999999999998,25.21
SH00142,2024-01-05 07:10,28.71,427.47,24.15
SH00046,2024-01-05 07:20,23.84,128.14,40.76
SH00156,2024-01-05 07:30,27.65,276.85,19.23
SH00064,2024-01-05 07:40,15.47,483.62,48.52
SH00106,2024-01-05 07:50,22.05,448.9,25.61
SH00081,2024-01-05 08:00,24.24,470.98,31.63
SH00075,2024-01-05 08:10,23.73,464.54,6.63
SH00046,2024-01-05 08:20,20.08,362.44,16.12
SH00123,2024-01-05 08:30,21.66,474.2,35.51
SH00137,2024-01-05 08:40,15.72,431.29,40.42
SH00038,2024-01-05 08:50,11.06,75.47,13.35
SH00175,2024-01-05 09:00,15.01,427.72,34.53
SH00009,2024-01-05 09:10,17.17,253.67,30.81
SH00058,2024-01-05 09:20,24.85,302.57,11.88
SH00074,2024-01-05 09:30,23.86,71.14,19.08
SH00176,2024-01-05 09:40,16.25,298.46,0.65
SH00114,2024-01-05 09:50,26.6,460.17,35.23
SH00140,2024-01-05 10:00,24.77,138.41,36.25
SH00175,2024-01-05 10:10,11.49,483.11,36.75
SH00072,2024-01-05 10:20,21.13,108.53,29.2
SH00040,2024-01-05 10:30,10.8,467.88,29.84
SH00170,2024-01-05 10:40,16.02,405.46,27.51
SH00135,2024-01-05 10:50,14.4,132.74,3.41
SH00138,2024-01-05 11:00,18.07,207.23,44.17
SH00076,2024-01-05 11:10,14.37,388.7,26.52
SH00167,2024-01-05 11:20,10.18,351.02,22.28
SH00160,2024-01-05 11:30,14.88,67.94,44.28
SH00030,2024-01-05 11:40,17.72,293.11,14.14
SH00096,2024-01-05 11:50,20.29,278.93,24.34
SH00083,2024-01-05 12:00,20.28,476.7,8.37
SH00002,2024-01-05 12:10,22.54,144.85,31.48
SH00027,2024-01-05 12:20,14.11,422.94,43.93
SH00019,2024-01-05 12:30,24.94,119.19,22.96
SH00014,2024-01-05 12:40,13.56,163.36,3.52
SH00105,2024-01-05 12:50,7.760000000000002,333.6,21.65
SH00165,2024-01-05 13:00,24.41,78.46,37.3
SH00092,2024-01-05 13:10,28.56,97.76,39.34
SH00113,2024-01-05 13:20,17.63,419.96,1.54
SH00101,2024-01-05 13:30,25.94,432.26,14.75
SH00166,2024-01-05 13:40,17.46,477.26,27.68
SH00002,2024-01-05 13:50,21.45,227.34,27.38
SH00089,2024-01-05 14:00,14.23,457.53,42.57
SH00158,2024-01-05 14:10,26.69,137.45,9.07
SH00141,2024-01-05 14:20,19.23,297.35,14.53
SH00149,2024-01-05 14:30,19.74,198.88,6.41
SH00159,2024-01-05 14:40,11.4,137.07,24.29
SH00178,2024-01-05 14:50,21.68,304.5,18.22
SH00002,2024-01-05 15:00,16.26,403.55,35.61
SH00093,2024-01-05 15:10,12.69,379.84,43.89
SH00079,2024-01-05 15:20,19.74,98.97,32.28
SH00036,2024-01-05 15:30,27.83,138.39,36.68
SH00005,2024-01-05 15:40,26.99,334.23,40.63
SH00055,2024-01-05 15:50,28.13,298.22,27.17
SH00039,2024-01-05 16:00,17.32,150.49,38.61
SH00119,2024-01-05 16:10,10.02,90.75,18.19
SH00158,2024-01-05 16:20,23.68,390.74,7.02
SH00145,2024-01-05 16:30,23.19,485.48,36.8
SH00057,2024-01-05 16:40,25.23,154.29,13.22
SH00133,2024-01-05 16:50,28.15,212.56,23.48
SH00167,2024-01-05 17:00,16.48,366.68,26.07
SH00068,2024-01-05 17:10,21.57,306.57,18.83
SH00020,2024-01-05 17:20,20.33,219.35,45.36
SH00089,2024-01-05 17:30,19.74,266.95,30.21
SH00043,2024-01-05 17:40,14.6,281.54,14.04
SH00155,2024-01-05 17:50,24.35,103.25,11.52
SH00124,2024-01-05 18:00,23.5,265.56,29.54
SH00063,2024-01-05 18:10,10.86,308.07,8.06
SH00147,2024-01-05 18:20,12.94,124.85,46.12
SH00145,2024-01-05 18:30,22.75,445.33,36.4
SH00056,2024-01-05 18:40,18.98,496.75,43.37
SH00154,2024-01-05 18:50,12.85,312.19,38.37
SH00043,2024-01-05 19:00,24.48,204.2,22.67
SH00099,2024-01-05 19:10,12.64,57.45,26.14
SH00039,2024-01-05 19:20,22.11,129.84,45.08
SH00137,2024-01-05 19:30,20.07,102.88,24.11
SH00001,2024-01-05 19:40,27.94,398.69,32.46
SH00012,2024-01-05 19:50,23.95,243.03,46.92
SH00090,2024-01-05 20:00,21.78,383.63,38.08
SH00035,2024-01-05 20:10,15.09,394.64,45.5
SH00140,2024-01-05 20:20,18.17,135.06,35.46
SH00031,2024-01-05 20:30,20.4,218.76,10.27
SH00028,2024-01-05 20:40,13.1,343.21,12.68
SH00094,2024-01-05 20:50,22.24,496.31,19.87
SH00143,2024-01-05 21:00,19.65,216.6,27.75
SH00089,2024-01-05 21:10,25.48,229.16,6.9
SH00059,2024-01-05 21:20,18.93,364.69,8.09
SH00087,2024-01-05 21:30,26.02,326.31,34.23
SH00163,2024-01-05 21:40,10.11,90.99,7.27
SH00017,2024-01-05 21:50,15.26,216.88,30.45
SH00103,2024-01-05 22:00,22.28,284.45,35.58
SH00045,2024-01-05 22:10,22.81,247.54,10.09
SH00074,2024-01-05 22:20,13.89,402.78,25.53
SH00173,2024-01-05 22:30,10.72,157.67,0.01
SH00103,2024-01-05 22:40,17.06,227.81,29.3
SH00018,2024-01-05 22:50,28.38,297.32,36.31
SH00089,2024-01-05 23:00,29.27,174.43,30.32
SH00148,2024-01-05 23:10,10.09,128.77,25.31
SH00088,2024-01-05 23:20,28.94,411.32,47.84
SH00148,2024-01-05 23:30,15.0,249.25,18.85
SH00087,2024-01-05 23:40,29.22,256.48,23.04
SH00030,2024-01-05 23:50,15.16,222.2,39.43
SH00081,2024-01-06 00:00,18.25,208.89,26.78
SH00074,2024-01-06 00:10,11.86,353.16,41.05
SH00122,2024-01-06 00:20,16.28,148.35,28.69
SH00049,2024-01-06 00:30,19.98,139.85,36.77
SH00052,2024-01-06 00:40,26.7,426.35,17.8
SH00021,2024-01-06 00:50,23.52,348.54,30.69
SH00011,2024-01-06 01:00,26.96,217.04,15.77
SH00148,2024-01-06 01:10,27.38,270.86,49.22
SH00057,2024-01-06 01:20,25.0,107.71,26.29
SH00009,2024-01-06 01:30,20.05,227.17,34.32
SH00179,2024-01-06 01:40,20.36,192.04,0.42
SH00026,2024-01-06 01:50,16.51,325.75,12.99
SH00121,2024-01-06 02:00,29.17,204.39,9.2
SH00096,2024-01-06 02:10,17.3,230.27,22.54
SH00176,2024-01-06 02:20,14.57,94.94,13.5
SH00098,2024-01-06 02:30,13.92,910.02,36.93
SH00128,2024-01-06 02:40,12.69,451.97,31.53
SH00125,2024-01-06 02:50,16.0,302.96,28.39
SH00016,2024-01-06 03:00,14.31,164.43,41.95
SH00067,2024-01-06 03:10,17.22,2.160000000000025,46.59
SH00090,2024-01-06 03:20,27.35,483.4,9.95
SH00045,2024-01-06 03:30,29.59,178.07,16.25
SH00115,2024-01-06 03:40,27.79,221.48,14.33
SH00043,2024-01-06 03:50,22.81,467.86,21.09
SH00019,2024-01-06 04:00,11.58,204.63,15.67
SH00155,2024-01-06 04:10,22.89,172.06,22.24
SH00151,2024-01-06 04:20,20.42,252.63,8.37
SH00061,2024-01-06 04:30,23.24,473.2,35.03
SH00027,2024-01-06 04:40,11.91,471.56,23.66
SH00135,2024-01-06 04:50,25.3,87.46,13.12
SH00100,2024-01-06 05:00,16.19,161.33,14.21
SH00044,2024-01-06 05:10,10.57,348.6,43.02
SH00139,2024-01-06 05:20,28.7,296.85,6.76
SH00152,2024-01-06 05:30,21.95,333.97,31.79
SH00164,2024-01-06 05:40,20.68,459.02,24.08
SH00079,2024-01-06 05:50,7.32,166.91,15.18
SH00121,2024-01-06 06:00,20.7,359.5,24.6
SH00111,2024-01-06 06:10,25.96,318.65,39.84
SH00144,2024-01-06 06:20,18.74,162.45,35.75
SH00057,2024-01-06 06:30,15.26,240.01,11.98
SH00178,2024-01-06 06:40,23.69,178.1,37.15
SH00018,2024-01-06 06:50,13.65,180.32,31.84
SH00160,2024-01-06 07:00,19.84,194.29,7.61
SH00027,2024-01-06 07:10,5.640000000000001,106.27,21.92
SH00127,2024-01-06 07:20,14.34,239.11,39.29
SH00179,2024-01-06 07:30,25.83,198.61,42.18
SH00101,2024-01-06 07:40,11.43,261.57,9.61
SH00004,2024-01-06 07:50,12.44,395.67,12.45
SH00009,2024-01-06 08:00,13.98,380.9,4.7
SH00100,2024-01-06 08:10,23.63,190.45,16.15
SH00141,2024-01-06 08:20,20.42,163.99,31.93
SH00171,2024-01-06 08:30,14.36,100.82,31.65
SH00071,2024-01-06 08:40,21.69,228.11,12.15
SH00177,2024-01-06 08:50,19.51,318.3,18.57
SH00024,2024-01-06 09:00,23.72,202.29,48.48
SH00092,2024-01-06 09:10,22.89,365.6,39.57
SH00143,2024-01-06 09:20,25.77,390.51,40.28
SH00177,2024-01-06 09:30,17.56,375.98,12.53
SH00144,2024-01-06 09:40,15.89,363.67,9.49
SH00120,2024-01-06 09:50,15.51,424.11,45.72
SH00040,2024-01-06 10:00,18.99,418.74,27.08
SH00130,2024-01-06 10:10,17.58,133.49,0.94
SH00062,2024-01-06 10:20,16.41,78.5,48.36
SH00175,2024-01-06 10:30,19.95,298.16,30.65
SH00029,2024-01-06 10:40,11.93,346.5,2.19
SH00009,2024-01-06 10:50,14.04,268.42,4.94
SH00169,2024-01-06 11:00,19.8,330.79,29.52
SH00019,2024-01-06 11:10,10.26,464.47,32.79
SH00120,2024-01-06 11:20,26.02,77.32,27.9
SH00095,2024-01-06 11:30,25.88,76.24,30.85
SH00078,2024-01-06 11:40,11.56,147.16,25.97
SH00099,2024-01-06 11:50,13.79,286.79,12.44
SH00143,2024-01-06 12:00,18.3,97.48,31.93
SH00171,2024-01-06 12:10,18.54,96.85,39.62
SH00169,2024-01-06 12:20,13.16,499.3,22.15
SH00084,2024-01-06 12:30,26.9,235.55,31.66
SH00062,2024-01-06 12:40,21.26,146.27,38.29
SH00116,2024-01-06 12:50,18.95,228.69,36.32
SH00133,2024-01-06 13:00,12.7,450.65,0.33
SH00081,2024-01-06 13:10,10.43,419.87,34.49
SH00143,2024-01-06 13:20,21.41,307.23,4.71
SH00068,2024-01-06 13:30,17.34,311.97,11.65
SH00103,2024-01-06 13:40,21.38,147.85,3.86
SH00125,2024-01-06 13:50,26.51,360.32,28.81
SH00077,2024-01-06 14:00,10.75,413.75,19.08
SH00086,2024-01-06 14:10,16.96,417.71,20.83
SH00059,2024-01-06 14:20,24.95,432.27,46.43
SH00014,2024-01-06 14:30,16.1,68.53,27.0
SH00057,2024-01-06 14:40,13.06,353.14,49.87
SH00148,2024-01-06 14:50,20.09,149.94,14.49
SH00022,2024-01-06 15:00,19.52,385.39,27.41
SH00112,2024-01-06 15:10,25.48,108.67,6.74
SH00167,2024-01-06 15:20,21.43,302.53,49.85
SH00069,2024-01-06 15:30,25.54,195.54,46.21
SH00109,2024-01-06 15:40,17.31,135.72,17.23
SH00044,2024-01-06 15:50,29.75,327.3,49.51
SH00012,2024-01-06 16:00,28.48,155.07,34.27
SH00022,2024-01-06 16:10,12.25,74.54,47.45
SH00074,2024-01-06 16:20,10.27,362.21,5.56
SH00054,2024-01-06 16:30,24.8,145.34,27.32
SH00160,2024-01-06 16:40,14.600000000000001,113.61,34.94
SH00016,2024-01-06 16:50,15.68,405.13,30.9
SH00003,2024-01-06 17:00,11.33,347.17,33.15
SH00028,2024-01-06 17:10,10.38,440.33,32.47
SH00026,2024-01-06 17:20,28.08,268.1,29.86
SH00118,2024-01-06 17:30,21.21,370.61,1.99
SH00126,2024-01-06 17:40,17.87,120.65,17.34
SH00061,2024-01-06 17:50,29.92,490.36,13.79
SH00100,2024-01-06 18:00,27.81,416.69,1.47
SH00039,2024-01-06 18:10,16.84,226.78,6.86
SH00174,2024-01-06 18:20,22.25,331.49,11.37
SH00080,2024-01-06 18:30,28.19,198.18,27.11
SH00139,2024-01-06 18:40,23.68,141.04,6.91
SH00035,2024-01-06 18:50,18.6,459.05,38.5
SH00041,2024-01-06 19:00,16.35,300.8,47.43
SH00038,2024-01-06 19:10,24.54,394.45,44.01
SH00114,2024-01-06 19:20,24.91,419.76,31.84
SH00049,2024-01-06 19:30,12.14,133.14,38.12
SH00146,2024-01-06 19:40,22.25,318.36,11.55
SH00123,2024-01-06 19:50,12.68,430.76,23.44
SH00100,2024-01-06 20:00,19.83,111.88,9.66
SH00004,2024-01-06 20:10,28.51,477.59,11.13
SH00053,2024-01-06 20:20,11.32,467.2,49.28
SH00084,2024-01-06 20:30,27.34,449.41,21.38
SH00098,2024-01-06 20:40,24.4,227.37,46.96
SH00165,2024-01-06 20:50,27.52,404.11,26.03
SH00011,2024-01-06 21:00,27.56,160.57,26.89
SH00100,2024-01-06 21:10,20.32,333.79,2.46
SH00078,2024-01-06 21:20,25.47,178.66,8.32
SH00177,2024-01-06 21:30,20.34,114.01,41.49
SH00029,2024-01-06 21:40,13.6,313.45,44.72
SH00083,2024-01-06 21:50,19.02,130.5,29.52
SH00117,2024-01-06 22:00,11.8,195.83,32.43
SH00032,2024-01-06 22:10,11.82,367.8,31.7
SH00131,2024-01-06 22:20,22.24,121.95,27.52
SH00086,2024-01-06 22:30,21.31,346.79,7.5
SH00014,2024-01-06 22:40,18.39,189.28,38.43
SH00031,2024-01-06 22:50,27.97,982.2,0.18
SH00128,2024-01-06 23:00,20.87,52.59,44.14
SH00122,2024-01-06 23:10,29.07,248.84,30.06
SH00143,2024-01-06 23:20,26.4,143.44,9.24
SH00038,2024-01-06 23:30,27.08,350.15,41.9
SH00013,2024-01-06 23:40,12.18,497.18,8.07
SH00180,2024-01-06 23:50,21.9,404.29,8.87
SH00010,2024-01-07 00:00,11.86,184.68,18.43
SH00110,2024-01-07 00:10,26.87,79.22,23.54
SH00085,2024-01-07 00:20,20.54,286.09,34.79
SH00162,2024-01-07 00:30,20.58,89.45,36.2
SH00074,2024-01-07 00:40,18.54,431.51,12.98
SH00034,2024-01-07 00:50,22.29,273.38,36.46
SH00157,2024-01-07 01:00,14.65,180.72,9.68
SH00031,2024-01-07 01:10,24.75,143.3,30.77
SH00090,2024-01-07 01:20,21.21,336.88,0.56
SH00018,2024-01-07 01:30,26.16,278.01,16.2
SH00146,2024-01-07 01:40,22.32,63.1,8.78
SH00173,2024-01-07 01:50,19.58,263.53,1.78
SH00118,2024-01-07 02:00,27.84,291.64,16.76
SH00015,2024-01-07 02:10,26.7,184.7,36.25
SH00054,2024-01-07 02:20,21.55,199.27,45.81
SH00039,2024-01-07 02:30,15.61,64.03,49.18
SH00147,2024-01-07 02:40,22.11,134.32,5.84
SH00081,2024-01-07 02:50,24.2,172.17,4.34
SH00078,2024-01-07 03:00,14.32,186.04,5.61
SH00024,2024-01-07 03:10,18.88,61.22,24.13
SH00124,2024-01-07 03:20,24.65,285.63,38.78
SH00133,2024-01-07 03:30,23.53,109.72,36.23
SH00134,2024-01-07 03:40,12.32,189.94,2.2
SH00086,2024-01-07 03:50,19.34,70.76,26.03
SH00148,2024-01-07 04:00,25.17,337.48,10.49
SH00137,2024-01-07 04:10,16.38,248.5,5.88
SH00004,2024-01-07 04:20,29.17,301.83,5.12
SH00070,2024-01-07 04:30,12.83,366.96,14.16
SH00157,2024-01-07 04:40,27.84,293.26,2.54
SH00013,2024-01-07 04:50,12.12,74.21,21.32
SH00152,2024-01-07 05:00,22.59,360.56,22.29
SH00051,2024-01-07 05:10,24.26,351.89,26.67
SH00120,2024-01-07 05:20,21.36,91.81,40.12
SH00080,2024-01-07 05:30,23.69,369.6,23.27
SH00158,2024-01-07 05:40,15.16,213.55,9.17
SH00084,2024-01-07 05:50,19.07,63.62,23.77
SH00044,2024-01-07 06:00,15.65,206.88,28.73
SH00028,2024-01-07 06:10,16.52,342.25,39.62
SH00106,2024-01-07 06:20,14.77,159.66,7.95
SH00054,2024-01-07 06:30,26.28,315.94,39.22
SH00140,2024-01-07 06:40,23.88,127.89,33.48
SH00125,2024-01-07 06:50,12.29,318.23,16.27
SH00079,2024-01-07 07:00,29.12,81.32,5.44
SH00098,2024-01-07 07:10,16.55,340.25,3.07
SH00149,2024-01-07 07:20,28.07,336.26,0.01
SH00137,2024-01-07 07:30,15.83,327.01,22.36
SH00077,2024-01-07 07:40,21.41,460.94,15.23
SH00089,2024-01-07 07:50,29.81,312.23,30.57
SH00076,2024-01-07 08:00,21.25,455.48,48.39
SH00073,2024-01-07 08:10,27.31,155.86,35.11
SH00098,2024-01-07 08:20,18.12,245.84,10.56
SH00143,2024-01-07 08:30,17.69,466.02,42.0
SH00172,2024-01-07 08:40,12.51,55.22,32.42
SH00169,2024-01-07 08:50,18.73,495.6,4.23
SH00117,2024-01-07 09:00,27.87,362.93,46.52
SH00109,2024-01-07 09:10,21.04,252.52,17.77
SH00148,2024-01-07 09:20,19.96,378.91,35.61
SH00148,2024-01-07 09:30,17.34,490.21,28.41
SH00124,2024-01-07 09:40,29.23,86.03,36.51
SH00072,2024-01-07 09:50,19.3,85.21,44.5
SH00170,2024-01-07 10:00,29.21,85.14,31.68
SH00014,2024-01-07 10:10,28.07,290.76,0.54
SH00147,2024-01-07 10:20,24.68,239.46,48.03
SH00010,2024-01-07 10:30,23.9,318.94,15.2
SH00162,2024-01-07 10:40,19.46,126.09,2.58
SH00160,2024-01-07 10:50,10.55,268.14,6.34
SH00065,2024-01-07 11:00,2.6500000000000004,176.44,42.89
SH00152,2024-01-07 11:10,24.78,346.62,18.49
SH00061,2024-01-07 11:20,19.7,409.72,43.1
SH00038,2024-01-07 11:30,21.91,419.78,41.88
SH00099,2024-01-07 11:40,14.76,248.08,31.88
SH00089,2024-01-07 11:50,11.09,168.98,40.98
SH00122,2024-01-07 12:00,16.03,385.77,37.62
SH00100,2024-01-07 12:10,29.49,115.32,43.51
SH00081,2024-01-07 12:20,29.24,357.29,2.05
SH00111,2024-01-07 12:30,22.21,343.43,13.63
SH00066,2024-01-07 12:40,23.09,226.02,38.66
SH00151,2024-01-07 12:50,25.41,283.98,33.89
SH00003,2024-01-07 13:00,23.46,424.26,0.6
SH00115,2024-01-07 13:10,17.03,376.36,12.59
SH00015,2024-01-07 13:20,28.77,345.47,41.77
SH00031,2024-01-07 13:30,11.73,322.11,18.8
SH00048,2024-01-07 13:40,27.92,363.04,12.67
SH00164,2024-01-07 13:50,19.07,497.86,38.47
SH00083,2024-01-07 14:00,15.15,401.33,13.86
SH00016,2024-01-07 14:10,15.16,415.76,8.9
SH00052,2024-01-07 14:20,22.21,130.3,24.6
SH00056,2024-01-07 14:30,22.28,97.81,22.08
SH00019,2024-01-07 14:40,21.43,162.77,22.29
SH00164,2024-01-07 14:50,10.02,67.03,19.52
SH00101,2024-01-07 15:00,21.49,281.92,47.0
SH00018,2024-01-07 15:10,20.8,51.49,47.71
SH00146,2024-01-07 15:20,20.71,496.22,16.67
SH00166,2024-01-07 15:30,11.81,290.58,48.05
SH00075,2024-01-07 15:40,22.96,129.48,1.97
SH00179,2024-01-07 15:50,17.8,98.05,34.44
SH00113,2024-01-07 16:00,24.71,112.97,9.65
SH00126,2024-01-07 16:10,17.78,406.73,32.17
SH00116,2024-01-07 16:20,29.33,57.39,16.96
SH00104,2024-01-07 16:30,12.36,413.2,33.37
SH00138,2024-01-07 16:40,12.98,310.71,46.24
SH00168,2024-01-07 16:50,10.38,458.23,30.92
SH00004,2024-01-07 17:00,13.44,72.48,15.37
SH00044,2024-01-07 17:10,26.71,78.78,40.87
SH00158,2024-01-07 17:20,14.41,412.0,21.31
SH00174,2024-01-07 17:30,18.04,104.36,34.2
SH00055,2024-01-07 17:40,25.28,316.89,16.78
SH00107,2024-01-07 17:50,13.36,216.47,8.25
SH00035,2024-01-07 18:00,12.0,931.3199999999999,30.62
SH00021,2024-01-07 18:10,10.13,130.74,4.46
SH00107,2024-01-07 18:20,23.87,406.51,23.8
SH00070,2024-01-07 18:30,20.46,235.41,46.9
SH00047,2024-01-07 18:40,24.34,325.42,4.4
SH00108,2024-01-07 18:50,10.09,156.04,5.88
SH00093,2024-01-07 19:00,27.25,494.05,25.38
SH00054,2024-01-07 19:10,15.53,137.17,39.83
SH00122,2024-01-07 19:20,19.95,121.89,46.13
SH00054,2024-01-07 19:30,18.69,200.43,40.26
SH00014,2024-01-07 19:40,28.5,129.15,39.27
SH00061,2024-01-07 19:50,24.43,316.72,16.3
SH00084,2024-01-07 20:00,14.6,99.56,11.39
SH00052,2024-01-07 20:10,17.51,149.3,23.55
SH00038,2024-01-07 20:20,14.32,324.25,8.9
SH00050,2024-01-07 20:30,22.64,489.0,10.11
SH00016,2024-01-07 20:40,15.61,100.0,23.28
SH00057,2024-01-07 20:50,27.73,321.64,39.48
SH00044,2024-01-07 21:00,21.56,298.74,11.49
SH00056,2024-01-07 21:10,21.83,426.65,13.96
SH00064,2024-01-07 21:20,14.96,245.41,11.12
SH00147,2024-01-07 21:30,27.97,238.0,2.21
SH00130,2024-01-07 21:40,10.67,289.0,23.96
