timestamp,power,temperature,humidity,solar_radiation
2023-02-15 22:00:00,12.53,4.24,69.37,0.0
2023-02-15 23:00:00,0.0,1.7,77.61,0.0
2023-02-16 00:00:00,6.65,1.57,79.72,0.0
2023-02-16 01:00:00,0.0,3.41,80.11,29.0
2023-02-16 02:00:00,3.68,4.53,76.27,33.49
2023-02-16 03:00:00,0.0,3.35,71.07,0.0
2023-02-16 04:00:00,0.0,2.89,73.45,0.0
2023-02-16 05:00:00,11.48,2.09,82.62,0.0
2023-02-16 06:00:00,0.0,5.56,74.44,0.0
2023-02-16 07:00:00,4.89,6.99,74.99,49.28
2023-02-16 08:00:00,12.15,9.64,66.48,67.99
2023-02-16 09:00:00,12.77,9.78,71.47,176.82
2023-02-16 10:00:00,12.91,12.64,65.91,313.18
2023-02-16 11:00:00,15.58,10.53,72.43,197.89
2023-02-16 12:00:00,28.28,11.82,70.73,209.32
2023-02-16 13:00:00,13.04,14.13,64.72,251.11
2023-02-16 14:00:00,13.21,11.94,67.57,172.11
2023-02-16 15:00:00,16.1,10.35,67.03,196.79
2023-02-16 16:00:00,13.56,8.23,64.76,79.57
2023-02-16 17:00:00,10.71,6.96,69.98,151.39
2023-02-16 18:00:00,3.83,5.23,77.85,17.24
2023-02-16 19:00:00,0.0,4.55,78.49,0.0
2023-02-16 20:00:00,9.8,5.94,77.6,0.0
2023-02-16 21:00:00,0.0,2.95,75.35,0.0
2023-02-16 22:00:00,1.82,-0.1,81.52,68.64
2023-02-16 23:00:00,0.0,5.64,77.18,0.0
2023-02-17 00:00:00,0.0,2.79,80.56,0.0
2023-02-17 01:00:00,1.97,-0.49,68.17,0.0
2023-02-17 02:00:00,1.93,1.93,57.43,0.0
2023-02-17 03:00:00,2.53,3.84,78.46,0.0
2023-02-17 04:00:00,9.68,8.06,69.92,0.0
2023-02-17 05:00:00,2.72,3.64,75.98,0.0
2023-02-17 06:00:00,0.0,9.1,75.53,0.0
2023-02-17 07:00:00,9.48,11.24,82.39,30.27
2023-02-17 08:00:00,14.29,8.39,74.04,153.48
2023-02-17 09:00:00,2.74,10.13,70.8,214.47
2023-02-17 10:00:00,15.97,9.41,72.57,202.45
2023-02-17 11:00:00,18.02,11.57,69.22,241.7
2023-02-17 12:00:00,12.51,12.08,64.75,130.24
2023-02-17 13:00:00,22.06,13.3,72.74,209.12
2023-02-17 14:00:00,11.48,13.66,62.83,256.61
2023-02-17 15:00:00,10.86,9.19,71.59,147.33
2023-02-17 16:00:00,6.11,5.71,64.3,82.28
2023-02-17 17:00:00,3.79,8.4,75.47,175.56
2023-02-17 18:00:00,0.0,7.74,78.01,90.95
2023-02-17 19:00:00,0.0,6.35,85.42,23.38
2023-02-17 20:00:00,9.57,4.0,69.22,56.95
2023-02-17 21:00:00,0.0,3.86,74.04,0.0
2023-02-17 22:00:00,0.0,5.85,81.15,0.0
2023-02-17 23:00:00,0.0,3.08,78.72,0.0
2023-02-18 00:00:00,0.0,1.62,78.12,0.0
2023-02-18 01:00:00,0.0,1.54,72.44,0.0
2023-02-18 02:00:00,9.85,2.7,74.27,0.0
2023-02-18 03:00:00,6.06,7.11,83.44,19.3
2023-02-18 04:00:00,0.0,4.5,76.96,27.18
2023-02-18 05:00:00,13.51,6.04,79.1,80.09
2023-02-18 06:00:00,5.89,6.41,76.64,0.0
2023-02-18 07:00:00,1.87,10.86,68.72,20.07
2023-02-18 08:00:00,0.0,13.79,76.89,0.0
2023-02-18 09:00:00,24.17,11.81,72.66,159.03
2023-02-18 10:00:00,4.43,11.87,80.09,257.81
2023-02-18 11:00:00,4.37,12.27,62.48,206.71
2023-02-18 12:00:00,20.88,7.6,71.33,352.84
2023-02-18 13:00:00,28.88,13.69,61.0,224.46
2023-02-18 14:00:00,21.07,11.97,69.35,220.1
2023-02-18 15:00:00,13.81,11.76,75.03,105.56
2023-02-18 16:00:00,10.94,8.45,61.86,137.19
2023-02-18 17:00:00,8.94,7.9,73.61,0.0
2023-02-18 18:00:00,4.55,6.55,74.4,34.68
2023-02-18 19:00:00,1.69,8.12,73.71,36.22
2023-02-18 20:00:00,0.63,4.11,79.15,67.96
2023-02-18 21:00:00,0.0,8.0,82.82,0.0
2023-02-18 22:00:00,0.0,3.9,76.55,8.03
2023-02-18 23:00:00,0.0,-0.01,78.25,28.19
2023-02-19 00:00:00,0.0,2.34,77.96,22.11
2023-02-19 01:00:00,0.0,1.46,77.4,0.0
2023-02-19 02:00:00,0.0,-1.13,71.95,0.0
2023-02-19 03:00:00,0.0,7.26,82.93,17.35
2023-02-19 04:00:00,1.08,6.5,78.87,0.0
2023-02-19 05:00:00,8.35,7.37,79.37,0.0
2023-02-19 06:00:00,5.51,7.92,73.36,38.2
2023-02-19 07:00:00,0.0,6.12,72.51,63.26
2023-02-19 08:00:00,1.66,9.13,71.51,60.6
2023-02-19 09:00:00,16.38,12.81,62.65,82.4
2023-02-19 10:00:00,7.26,9.82,60.29,162.75
2023-02-19 11:00:00,13.32,7.36,64.73,364.14
2023-02-19 12:00:00,18.49,12.14,70.0,289.25
2023-02-19 13:00:00,8.86,12.14,64.47,253.92
2023-02-19 14:00:00,13.78,12.19,63.64,210.12
2023-02-19 15:00:00,2.73,12.59,66.25,166.61
2023-02-19 16:00:00,3.99,11.37,70.12,184.92
2023-02-19 17:00:00,5.85,9.41,73.03,40.98
2023-02-19 18:00:00,0.0,9.98,88.22,28.85
2023-02-19 19:00:00,2.64,3.26,82.66,0.0
2023-02-19 20:00:00,0.0,6.1,82.52,97.01
2023-02-19 21:00:00,3.31,5.31,83.23,37.11
2023-02-19 22:00:00,1.34,0.78,72.4,62.28
2023-02-19 23:00:00,8.18,-0.24,71.28,0.0
2023-02-20 00:00:00,0.75,1.33,72.02,52.91
2023-02-20 01:00:00,0.0,1.67,84.23,0.0
2023-02-20 02:00:00,0.73,5.0,74.82,5.5
2023-02-20 03:00:00,3.26,3.05,71.3,81.75
2023-02-20 04:00:00,0.29,3.61,75.4,0.0
2023-02-20 05:00:00,0.24,5.3,76.37,10.16
2023-02-20 06:00:00,0.0,10.06,78.9,21.9
2023-02-20 07:00:00,0.07,9.14,76.23,93.46
2023-02-20 08:00:00,0.0,9.96,68.42,107.78
2023-02-20 09:00:00,21.56,11.13,73.92,288.61
2023-02-20 10:00:00,6.08,14.73,65.7,160.97
2023-02-20 11:00:00,10.95,11.15,67.12,324.7
2023-02-20 12:00:00,11.33,15.45,70.99,321.39
2023-02-20 13:00:00,20.47,13.07,64.69,346.8
2023-02-20 14:00:00,11.77,11.83,66.05,146.3
2023-02-20 15:00:00,18.54,16.36,73.45,140.85
2023-02-20 16:00:00,3.78,8.21,68.27,204.91
2023-02-20 17:00:00,5.72,8.41,73.05,0.0
2023-02-20 18:00:00,0.0,5.35,80.34,0.0
2023-02-20 19:00:00,12.87,8.43,87.83,0.0
2023-02-20 20:00:00,0.0,8.7,80.59,9.6
2023-02-20 21:00:00,1.86,7.62,79.92,79.61
2023-02-20 22:00:00,3.8,5.94,80.21,0.0
2023-02-20 23:00:00,2.48,2.59,72.19,0.0
2023-02-21 00:00:00,0.0,2.32,78.3,15.57
2023-02-21 01:00:00,0.0,-0.13,77.57,23.48
2023-02-21 02:00:00,0.26,7.79,79.33,22.06
2023-02-21 03:00:00,0.0,5.45,78.3,0.0
2023-02-21 04:00:00,5.78,4.56,79.62,0.0
2023-02-21 05:00:00,13.26,9.41,76.16,0.0
2023-02-21 06:00:00,0.0,6.1,78.01,71.01
2023-02-21 07:00:00,0.0,10.15,68.99,78.78
2023-02-21 08:00:00,7.52,10.2,71.12,117.99
2023-02-21 09:00:00,26.86,12.86,77.6,245.57
2023-02-21 10:00:00,9.12,12.25,70.66,175.78
2023-02-21 11:00:00,25.38,9.97,67.96,247.82
2023-02-21 12:00:00,26.16,13.2,77.2,275.11
2023-02-21 13:00:00,12.22,14.97,61.26,237.02
2023-02-21 14:00:00,17.35,12.32,63.51,237.33
2023-02-21 15:00:00,21.15,13.13,79.21,180.28
2023-02-21 16:00:00,5.77,8.46,72.95,64.15
2023-02-21 17:00:00,2.94,9.29,73.92,78.5
2023-02-21 18:00:00,0.0,6.8,71.73,0.0
2023-02-21 19:00:00,0.0,8.25,79.96,8.28
2023-02-21 20:00:00,0.0,5.61,80.44,68.71
2023-02-21 21:00:00,0.0,5.89,72.25,0.0
2023-02-21 22:00:00,0.2,5.89,77.02,0.0
2023-02-21 23:00:00,0.0,4.6,76.04,0.0
2023-02-22 00:00:00,1.4,3.82,79.16,0.0
2023-02-22 01:00:00,0.0,1.45,72.28,29.73
2023-02-22 02:00:00,1.99,3.94,84.14,0.0
2023-02-22 03:00:00,5.0,3.67,82.46,85.49
2023-02-22 04:00:00,0.0,5.09,76.06,58.15
2023-02-22 05:00:00,2.24,6.23,76.8,0.0
2023-02-22 06:00:00,7.37,6.32,77.2,35.78
2023-02-22 07:00:00,0.0,5.66,71.4,51.74
2023-02-22 08:00:00,18.31,9.44,70.66,139.64
2023-02-22 09:00:00,14.22,12.2,69.46,177.01
2023-02-22 10:00:00,10.11,9.91,77.28,277.25
2023-02-22 11:00:00,15.65,13.14,72.95,338.13
2023-02-22 12:00:00,19.9,17.08,72.55,315.82
2023-02-22 13:00:00,16.45,15.15,70.07,312.58
2023-02-22 14:00:00,17.57,15.89,63.63,285.08
2023-02-22 15:00:00,6.18,12.59,70.6,222.64
2023-02-22 16:00:00,9.29,13.11,77.73,80.98
2023-02-22 17:00:00,0.0,8.12,69.0,156.45
2023-02-22 18:00:00,0.0,6.99,81.06,90.22
2023-02-22 19:00:00,0.0,1.5,89.49,0.0
2023-02-22 20:00:00,0.0,8.15,83.19,0.0
2023-02-22 21:00:00,7.42,7.82,84.95,30.62
2023-02-22 22:00:00,6.55,2.84,78.97,27.54
2023-02-22 23:00:00,3.65,2.94,82.72,0.0
2023-02-23 00:00:00,0.0,2.0,74.44,0.0
2023-02-23 01:00:00,0.0,4.44,82.01,15.29
2023-02-23 02:00:00,7.28,6.43,81.3,27.57
2023-02-23 03:00:00,0.85,1.49,79.48,36.29
2023-02-23 04:00:00,13.92,6.83,84.61,17.46
2023-02-23 05:00:00,2.36,6.66,75.34,0.0
2023-02-23 06:00:00,1.15,8.74,77.09,49.7
2023-02-23 07:00:00,2.55,10.72,75.92,76.7
2023-02-23 08:00:00,9.31,10.63,67.88,118.56
2023-02-23 09:00:00,11.12,11.84,72.09,191.51
2023-02-23 10:00:00,18.99,12.41,60.78,158.32
2023-02-23 11:00:00,22.18,15.28,73.61,264.84
2023-02-23 12:00:00,12.3,14.35,68.26,318.03
2023-02-23 13:00:00,8.45,13.78,65.77,290.94
2023-02-23 14:00:00,3.72,10.3,65.2,321.65
2023-02-23 15:00:00,15.08,11.29,69.79,187.4
2023-02-23 16:00:00,1.89,12.81,76.47,166.17
2023-02-23 17:00:00,0.0,9.88,78.18,113.04
2023-02-23 18:00:00,2.33,9.83,74.5,117.14
2023-02-23 19:00:00,14.96,10.75,73.8,7.24
2023-02-23 20:00:00,0.0,8.09,81.31,0.0
2023-02-23 21:00:00,5.03,5.16,74.42,42.4
2023-02-23 22:00:00,0.49,3.16,78.33,93.29
2023-02-23 23:00:00,0.0,-1.43,78.65,0.0
2023-02-24 00:00:00,5.51,3.41,79.74,42.05
2023-02-24 01:00:00,0.0,3.26,82.47,61.44
2023-02-24 02:00:00,1.6,5.19,71.86,50.85
2023-02-24 03:00:00,1.93,4.9,68.62,6.28
2023-02-24 04:00:00,0.0,5.6,75.34,0.0
2023-02-24 05:00:00,5.95,3.89,87.18,0.0
2023-02-24 06:00:00,0.0,6.86,88.29,22.93
2023-02-24 07:00:00,0.0,10.99,84.74,120.83
2023-02-24 08:00:00,11.96,14.67,72.21,162.4
2023-02-24 09:00:00,6.97,12.08,62.19,187.06
2023-02-24 10:00:00,15.31,13.73,57.8,280.13
2023-02-24 11:00:00,16.83,15.48,65.45,324.48
2023-02-24 12:00:00,24.0,12.12,67.19,310.38
2023-02-24 13:00:00,19.74,14.31,75.02,239.66
2023-02-24 14:00:00,14.99,11.59,73.86,243.29
2023-02-24 15:00:00,17.27,14.01,72.24,253.44
2023-02-24 16:00:00,17.08,11.54,68.73,76.55
2023-02-24 17:00:00,7.87,10.63,70.78,0.0
2023-02-24 18:00:00,0.06,7.18,79.45,75.4
2023-02-24 19:00:00,0.0,8.86,81.66,25.57
2023-02-24 20:00:00,0.0,10.41,80.14,30.34
2023-02-24 21:00:00,0.0,3.19,73.0,0.0
2023-02-24 22:00:00,0.0,3.73,81.43,36.88
2023-02-24 23:00:00,0.0,4.38,80.31,13.76
2023-02-25 00:00:00,0.34,5.55,72.96,0.0
2023-02-25 01:00:00,3.18,3.03,74.4,71.21
2023-02-25 02:00:00,0.0,-1.02,81.76,7.93
2023-02-25 03:00:00,2.92,8.16,77.14,0.0
2023-02-25 04:00:00,0.39,8.0,86.26,0.0
2023-02-25 05:00:00,0.0,4.2,80.82,0.0
2023-02-25 06:00:00,0.0,7.76,75.88,29.67
2023-02-25 07:00:00,3.78,13.41,75.68,90.55
2023-02-25 08:00:00,1.72,14.37,73.63,139.92
2023-02-25 09:00:00,16.3,14.39,67.6,275.53
2023-02-25 10:00:00,24.73,12.96,65.09,189.97
2023-02-25 11:00:00,24.66,13.97,72.16,259.22
2023-02-25 12:00:00,16.67,13.72,72.54,256.76
2023-02-25 13:00:00,26.29,16.06,71.68,275.12
2023-02-25 14:00:00,16.44,11.56,77.23,262.54
2023-02-25 15:00:00,10.67,10.9,68.54,233.11
2023-02-25 16:00:00,5.3,13.5,81.69,132.28
2023-02-25 17:00:00,2.83,10.18,71.22,33.59
2023-02-25 18:00:00,0.0,11.73,73.25,84.3
2023-02-25 19:00:00,1.02,6.34,69.52,120.58
2023-02-25 20:00:00,0.96,6.37,76.09,7.16
2023-02-25 21:00:00,0.02,3.6,75.8,0.0
2023-02-25 22:00:00,2.62,4.66,80.95,73.77
2023-02-25 23:00:00,7.14,1.19,79.54,0.0
2023-02-26 00:00:00,5.7,3.24,72.49,0.0
2023-02-26 01:00:00,0.0,1.51,76.49,0.0
2023-02-26 02:00:00,0.0,6.27,76.6,0.0
2023-02-26 03:00:00,5.61,7.11,69.57,0.0
2023-02-26 04:00:00,0.0,3.25,73.55,0.0
2023-02-26 05:00:00,0.0,10.59,74.6,0.63
2023-02-26 06:00:00,0.0,14.21,85.62,1.36
2023-02-26 07:00:00,0.0,10.6,76.82,48.43
2023-02-26 08:00:00,12.46,10.43,76.76,135.06
2023-02-26 09:00:00,17.59,18.4,63.89,205.66
2023-02-26 10:00:00,12.5,10.91,75.76,306.51
2023-02-26 11:00:00,2.26,14.08,75.3,289.28
2023-02-26 12:00:00,15.15,14.57,58.46,348.4
2023-02-26 13:00:00,20.15,16.73,65.27,325.99
2023-02-26 14:00:00,7.09,14.26,72.27,294.59
2023-02-26 15:00:00,14.13,11.75,74.6,286.59
2023-02-26 16:00:00,9.12,9.81,70.06,97.61
2023-02-26 17:00:00,8.25,9.83,74.34,55.84
2023-02-26 18:00:00,0.72,7.2,75.47,88.16
2023-02-26 19:00:00,0.0,8.02,79.0,0.0
2023-02-26 20:00:00,7.18,5.59,84.44,0.0
2023-02-26 21:00:00,0.0,2.69,74.6,0.0
2023-02-26 22:00:00,0.0,7.4,83.46,6.75
2023-02-26 23:00:00,0.0,3.39,74.54,0.0
2023-02-27 00:00:00,0.0,1.92,74.34,66.7
2023-02-27 01:00:00,0.0,4.29,82.68,0.0
2023-02-27 02:00:00,0.0,5.26,83.19,16.43
2023-02-27 03:00:00,10.27,2.43,82.84,0.0
2023-02-27 04:00:00,0.0,7.62,72.0,0.0
2023-02-27 05:00:00,0.0,6.07,76.25,0.0
2023-02-27 06:00:00,8.83,12.88,82.7,0.0
2023-02-27 07:00:00,3.64,11.8,76.2,135.85
2023-02-27 08:00:00,5.44,11.15,68.21,150.19
2023-02-27 09:00:00,19.61,11.5,73.8,196.74
2023-02-27 10:00:00,12.74,13.57,66.35,226.19
2023-02-27 11:00:00,29.22,15.51,77.9,364.21
2023-02-27 12:00:00,22.98,14.4,76.31,388.35
2023-02-27 13:00:00,15.34,13.85,71.94,363.64
2023-02-27 14:00:00,29.32,13.9,76.73,297.54
2023-02-27 15:00:00,9.74,11.78,71.84,237.33
2023-02-27 16:00:00,13.91,11.27,77.41,96.77
2023-02-27 17:00:00,6.69,6.58,83.38,69.27
2023-02-27 18:00:00,7.81,11.4,79.81,0.0
2023-02-27 19:00:00,9.37,8.76,77.31,0.0
2023-02-27 20:00:00,0.19,5.41,70.06,52.85
2023-02-27 21:00:00,0.0,9.72,78.17,0.0
2023-02-27 22:00:00,2.76,5.3,82.7,59.8
2023-02-27 23:00:00,0.0,2.55,83.31,44.09
2023-02-28 00:00:00,12.08,6.41,81.23,27.84
2023-02-28 01:00:00,0.82,5.66,76.0,30.64
2023-02-28 02:00:00,0.0,6.15,68.82,0.0
2023-02-28 03:00:00,1.11,5.31,76.23,92.89
2023-02-28 04:00:00,0.0,8.1,77.19,2.16
2023-02-28 05:00:00,0.0,7.88,77.14,15.1
2023-02-28 06:00:00,7.2,10.81,81.8,0.0
2023-02-28 07:00:00,1.08,7.18,86.05,37.08
2023-02-28 08:00:00,3.41,11.33,74.33,185.45
2023-02-28 09:00:00,16.93,16.67,70.55,239.39
2023-02-28 10:00:00,23.91,12.49,68.75,240.4
2023-02-28 11:00:00,23.04,13.32,69.67,240.23
2023-02-28 12:00:00,25.37,13.8,64.57,259.67
2023-02-28 13:00:00,14.19,12.09,69.65,371.96
2023-02-28 14:00:00,8.26,9.61,72.3,249.2
2023-02-28 15:00:00,22.72,12.77,72.68,211.56
2023-02-28 16:00:00,7.76,12.47,76.0,234.1
2023-02-28 17:00:00,3.51,10.88,78.29,27.53
2023-02-28 18:00:00,7.97,9.41,69.85,0.0
2023-02-28 19:00:00,3.34,8.49,81.89,0.0
2023-02-28 20:00:00,2.74,9.24,75.35,80.9
2023-02-28 21:00:00,12.99,5.78,73.23,99.67
2023-02-28 22:00:00,0.0,4.22,73.19,37.58
2023-02-28 23:00:00,5.57,4.3,80.88,39.17
2023-03-01 00:00:00,0.34,6.1,77.71,0.0
2023-03-01 01:00:00,1.61,7.93,70.42,97.37
2023-03-01 02:00:00,9.17,4.35,81.22,13.38
2023-03-01 03:00:00,3.05,6.6,71.63,42.66
2023-03-01 04:00:00,3.23,8.11,79.53,0.0
2023-03-01 05:00:00,6.44,6.66,80.02,0.0
2023-03-01 06:00:00,0.0,9.98,83.25,83.15
2023-03-01 07:00:00,0.11,8.3,85.15,112.72
2023-03-01 08:00:00,3.67,8.9,67.0,238.19
2023-03-01 09:00:00,2.26,14.21,71.49,246.99
2023-03-01 10:00:00,29.55,13.5,68.78,244.44
2023-03-01 11:00:00,12.58,15.17,71.34,290.78
2023-03-01 12:00:00,18.55,14.9,69.9,336.39
2023-03-01 13:00:00,17.54,12.81,67.4,288.63
2023-03-01 14:00:00,19.06,14.18,67.96,231.49
2023-03-01 15:00:00,18.95,11.01,66.17,294.29
2023-03-01 16:00:00,15.1,15.22,78.77,138.38
2023-03-01 17:00:00,1.65,8.52,78.53,92.64
2023-03-01 18:00:00,0.0,9.55,83.42,14.81
2023-03-01 19:00:00,1.7,6.56,77.27,0.0
2023-03-01 20:00:00,0.0,8.58,75.54,72.54
2023-03-01 21:00:00,9.64,5.74,73.43,0.0
2023-03-01 22:00:00,2.95,4.57,80.62,13.08
2023-03-01 23:00:00,4.41,6.81,73.63,12.31
2023-03-02 00:00:00,3.98,5.24,88.18,0.0
2023-03-02 01:00:00,7.04,6.38,72.4,0.0
2023-03-02 02:00:00,1.09,3.89,80.31,43.54
2023-03-02 03:00:00,0.0,3.84,86.77,37.18
2023-03-02 04:00:00,2.4,7.9,81.94,0.0
2023-03-02 05:00:00,0.0,8.25,79.82,35.37
2023-03-02 06:00:00,0.0,11.43,74.1,18.75
2023-03-02 07:00:00,8.79,11.32,69.44,23.8
2023-03-02 08:00:00,17.61,13.09,77.79,126.99
2023-03-02 09:00:00,14.53,10.47,79.4,296.88
2023-03-02 10:00:00,19.49,18.29,68.09,309.37
2023-03-02 11:00:00,29.88,14.68,63.59,299.59
2023-03-02 12:00:00,21.81,16.58,56.65,296.44
2023-03-02 13:00:00,35.28,13.34,64.38,302.03
2023-03-02 14:00:00,21.03,15.13,69.71,271.67
2023-03-02 15:00:00,3.83,11.11,79.86,197.67
2023-03-02 16:00:00,14.7,13.59,77.31,82.59
2023-03-02 17:00:00,7.56,10.76,77.88,144.83
2023-03-02 18:00:00,7.74,10.24,76.94,48.53
2023-03-02 19:00:00,4.04,10.28,76.02,0.0
2023-03-02 20:00:00,0.0,5.22,85.97,6.82
2023-03-02 21:00:00,0.0,5.28,79.94,0.0
2023-03-02 22:00:00,0.0,6.77,68.43,0.0
2023-03-02 23:00:00,0.0,9.55,75.57,0.0
2023-03-03 00:00:00,0.0,5.15,74.76,0.0
2023-03-03 01:00:00,3.53,6.78,76.32,100.15
2023-03-03 02:00:00,10.02,5.88,81.86,0.0
2023-03-03 03:00:00,2.37,10.78,78.51,0.0
2023-03-03 04:00:00,0.0,4.43,78.66,0.0
2023-03-03 05:00:00,2.67,9.32,85.61,52.19
2023-03-03 06:00:00,7.18,7.18,75.57,0.0
2023-03-03 07:00:00,1.74,6.71,85.78,51.82
2023-03-03 08:00:00,9.62,13.52,70.69,246.11
2023-03-03 09:00:00,14.83,14.24,72.42,257.95
2023-03-03 10:00:00,13.35,14.19,68.98,310.57
2023-03-03 11:00:00,24.03,15.04,70.01,442.3
2023-03-03 12:00:00,20.13,21.62,71.27,359.86
2023-03-03 13:00:00,22.66,14.74,71.56,300.29
2023-03-03 14:00:00,12.73,15.78,66.62,286.87
2023-03-03 15:00:00,12.12,12.66,66.36,188.98
2023-03-03 16:00:00,14.76,13.52,86.56,236.57
2023-03-03 17:00:00,3.16,11.24,74.04,118.68
2023-03-03 18:00:00,10.36,9.61,82.54,56.22
2023-03-03 19:00:00,0.0,12.77,71.01,60.65
2023-03-03 20:00:00,1.35,10.28,77.65,0.0
2023-03-03 21:00:00,5.6,7.16,78.41,0.0
2023-03-03 22:00:00,0.0,1.49,81.41,0.0
2023-03-03 23:00:00,0.0,4.87,65.44,0.0
2023-03-04 00:00:00,0.0,11.08,79.98,8.25
2023-03-04 01:00:00,7.58,5.38,73.4,56.6
2023-03-04 02:00:00,0.0,8.55,80.77,0.0
2023-03-04 03:00:00,15.35,10.02,73.97,7.5
2023-03-04 04:00:00,0.0,8.61,74.87,0.0
2023-03-04 05:00:00,1.11,7.7,77.78,40.14
2023-03-04 06:00:00,9.25,5.8,73.89,0.0
2023-03-04 07:00:00,17.56,13.34,74.18,0.0
2023-03-04 08:00:00,23.04,11.54,68.18,201.42
2023-03-04 09:00:00,22.34,14.56,62.91,300.95
2023-03-04 10:00:00,24.63,12.5,75.58,330.41
2023-03-04 11:00:00,24.17,14.97,63.01,311.63
2023-03-04 12:00:00,26.02,15.74,68.26,299.01
2023-03-04 13:00:00,17.31,16.04,73.25,368.36
2023-03-04 14:00:00,13.58,12.77,67.41,315.17
2023-03-04 15:00:00,15.07,16.6,67.95,245.27
2023-03-04 16:00:00,9.65,11.98,75.28,269.0
2023-03-04 17:00:00,2.81,8.62,82.15,44.74
2023-03-04 18:00:00,4.18,10.45,73.3,88.75
2023-03-04 19:00:00,5.73,9.45,78.4,1.59
2023-03-04 20:00:00,0.53,8.49,70.49,0.0
2023-03-04 21:00:00,8.87,9.86,77.18,0.0
2023-03-04 22:00:00,0.0,5.87,79.32,47.97
2023-03-04 23:00:00,0.0,5.6,74.88,0.0
2023-03-05 00:00:00,0.0,3.71,76.96,0.0
2023-03-05 01:00:00,0.0,7.73,72.21,0.0
2023-03-05 02:00:00,0.0,6.96,79.63,0.0
2023-03-05 03:00:00,0.0,6.55,84.52,24.59
2023-03-05 04:00:00,9.08,4.61,73.76,38.67
2023-03-05 05:00:00,3.78,12.52,76.13,0.0
2023-03-05 06:00:00,0.0,8.47,81.76,0.0
2023-03-05 07:00:00,16.78,11.03,82.72,132.05
2023-03-05 08:00:00,18.25,14.14,66.78,139.07
2023-03-05 09:00:00,18.94,12.06,71.33,203.29
2023-03-05 10:00:00,17.56,12.26,72.0,256.32
2023-03-05 11:00:00,15.34,11.5,69.08,369.22
2023-03-05 12:00:00,19.61,17.36,56.86,379.48
2023-03-05 13:00:00,27.63,14.66,72.09,317.41
2023-03-05 14:00:00,30.22,21.11,78.18,315.51
2023-03-05 15:00:00,24.7,12.47,72.76,333.76
2023-03-05 16:00:00,7.99,11.58,69.09,133.31
2023-03-05 17:00:00,0.0,11.08,74.09,0.0
2023-03-05 18:00:00,0.85,11.41,88.1,22.75
2023-03-05 19:00:00,0.0,8.69,83.8,0.0
2023-03-05 20:00:00,1.94,9.65,82.45,0.0
2023-03-05 21:00:00,0.0,5.43,81.03,32.6
2023-03-05 22:00:00,0.0,3.83,75.94,41.96
2023-03-05 23:00:00,0.0,2.49,78.24,0.0
2023-03-06 00:00:00,3.08,1.72,78.95,0.0
2023-03-06 01:00:00,0.0,5.3,82.08,115.88
2023-03-06 02:00:00,0.0,6.24,86.88,29.17
2023-03-06 03:00:00,0.0,6.37,84.93,33.81
2023-03-06 04:00:00,0.0,11.16,72.24,58.64
2023-03-06 05:00:00,10.63,12.33,80.46,0.85
2023-03-06 06:00:00,9.97,10.5,83.02,39.83
2023-03-06 07:00:00,3.04,8.88,79.84,132.27
2023-03-06 08:00:00,7.56,12.54,71.19,213.11
2023-03-06 09:00:00,18.61,13.51,86.84,247.17
2023-03-06 10:00:00,13.36,14.19,64.29,331.04
2023-03-06 11:00:00,23.39,14.6,64.26,330.22
2023-03-06 12:00:00,26.94,14.86,70.5,372.96
2023-03-06 13:00:00,28.94,15.23,80.26,301.21
2023-03-06 14:00:00,18.75,14.23,66.5,282.91
2023-03-06 15:00:00,14.57,15.12,70.94,249.16
2023-03-06 16:00:00,5.9,14.39,79.72,138.98
2023-03-06 17:00:00,0.82,10.64,76.66,71.11
2023-03-06 18:00:00,0.0,13.71,77.66,0.0
2023-03-06 19:00:00,2.2,7.92,82.17,20.11
2023-03-06 20:00:00,5.48,5.43,80.7,47.46
2023-03-06 21:00:00,0.0,8.4,84.49,0.0
2023-03-06 22:00:00,8.96,5.2,85.79,66.76
2023-03-06 23:00:00,0.0,6.98,80.87,46.93
2023-03-07 00:00:00,0.0,1.61,80.88,25.2
2023-03-07 01:00:00,0.0,9.38,80.49,7.68
2023-03-07 02:00:00,0.0,8.43,81.87,15.96
2023-03-07 03:00:00,5.3,4.88,79.7,59.35
2023-03-07 04:00:00,4.42,5.96,79.42,61.18
2023-03-07 05:00:00,0.0,13.47,85.41,66.75
2023-03-07 06:00:00,0.4,9.95,87.0,2.07
2023-03-07 07:00:00,9.01,11.05,69.3,126.27
2023-03-07 08:00:00,2.04,9.39,74.47,257.51
2023-03-07 09:00:00,12.98,14.25,68.91,237.98
2023-03-07 10:00:00,24.55,15.29,69.21,313.74
2023-03-07 11:00:00,14.54,17.68,71.78,368.49
2023-03-07 12:00:00,24.6,13.62,72.77,425.64
2023-03-07 13:00:00,13.92,13.21,69.2,413.45
2023-03-07 14:00:00,22.58,16.65,61.2,318.12
2023-03-07 15:00:00,15.94,16.97,67.53,193.74
2023-03-07 16:00:00,1.73,10.78,78.9,202.64
2023-03-07 17:00:00,12.9,14.88,63.13,52.61
2023-03-07 18:00:00,0.0,11.49,85.36,0.0
2023-03-07 19:00:00,0.0,12.31,82.03,0.0
2023-03-07 20:00:00,1.2,8.78,86.0,16.32
2023-03-07 21:00:00,6.89,2.84,78.43,68.05
2023-03-07 22:00:00,0.0,6.79,69.11,1.94
